"Employbl Company ID","Company Name","Website","Address 1","City","State","Zip","Latitude","Longitude","Company Description","Thumbnail URL"
1022,"Mayfield Fund","","2484 Sand Hill Road","Menlo Park","CA",94025,37.423162,-122.205333,"",
955,"McAfee","mcafee.com","2821 Mission College Blvd","Santa Clara","CA",95054,37.389291,-121.979214,"As a leading-edge cybersecurity company, McAfee provides advanced security solutions to consumers, small and large businesses, enterprises, and governments. Security technologies from McAfee use a unique, predictive capability that is powered by McAfee Global Threat Intelligence, which enables home users and businesses to stay one step ahead of the next wave of fileless attacks, viruses, malware, and other online threats.",
1023,"Menlo Ventures","www.menlovc.com","2884 Sand Hill Road","Menlo Park","CA",94025,37.421944,-122.215130,"Menlo pursues companies with the potential to disrupt huge markets and invests primarily in early-stage consumer, enterprise, and life science technologies.",
1024,"Mentor Graphics","mentor.com","46871 Bayside Pkwy","Fremont","CA",94538,37.479393,-121.942169,"Mentor, a Siemens Business is a US-based electronic design automation multinational corporation for electrical engineering and electronics. The company was founded in 1981 and sold to Siemens in 2017",
438,"MetaVision","www.metavision.com","2855 Campus Drive","San Mateo","CA",94403,37.536121,-122.325787,"Bridge the gap between the virtual and the real with the world's most immersive AR experience",
1082,"MetricStream","metricstream.com","2479 E Bayshore Rd #260","Palo Alto","CA",94303,37.448524,-122.118314,"MetricStream, the independent market leader in enterprise and cloud applications for Governance, Risk, Compliance (GRC) and Quality Management, makes GRC simple.",
831,"Miles","getmiles.com","75 E Santa Clara St Suite 05-137","San Jose","CA",95113,37.337119,-121.889391,"Miles is a universal rewards app empowering anyone to earn miles automatically for all forms of travel and commute",
443,"Mindsource","mindsource.com","555 Clyde Ave # 100","Mountain View","CA",94043,37.399445,-122.046322,"MindSource is a top tier staffing and consulting agency for technical solutions located in the heart of the Silicon Valley.",
451,"Model N","modeln.com","777 Mariners Island Blvd #300","San Mateo","CA",94404,37.559179,-122.286982,"Model N's leading cloud-based revenue management solutions for high tech and life sciences industries allow companies to impact their top-line.",
1025,"Mohr Davidow Ventures","","3000 Sand Hill Road","Menlo Park","CA",94025,37.423590,-122.221003,"",
959,"MongoDB","mongodb.com","100 Forest Ave","Palo Alto","CA",94301,37.442041,-122.161195,"We're the creators of MongoDB, the most popular database for modern apps, and MongoDB Atlas, the global cloud database on AWS, Azure, and GCP.",
1026,"Morgenthaler","","2710 Sand Hill Road","Menlo Park","CA",94025,37.421583,-122.208924,"",
457,"Mountain View Staffing","www.mountainviewstaffing.com","824 San Antonio Rd","Palo Alto","CA",94303,37.421099,-122.101449,"Mountain View Staffing is the trusted recruiting and staffing agency of Silicon Valley based companies. We help startups to Fortune 500 companies hire full-time, contract and contract-to-hire employees.",
960,"NetApp","netapp.com","475 E Java Dr","Sunnyvale","CA",94089,37.411384,-122.012540,"NetApp offers proven capabilities to build your data fabric. Modernize IT, simplify private clouds for agility, and fuel data-driven innovation on any cloud.",
470,"Netflix","netflix.com","100 Winchester Cir","Los Gatos","CA",95032,37.259575,-121.962753,"Watch Netflix movies & TV shows online or stream right to your smart TV, game console, PC, Mac, mobile, tablet and more.","https://i.imgur.com/OvrPa1w.jpg"
916,"NetSpring","netspring.io","800 W El Camino Real #180","Mountain View","CA",94040,37.386564,-122.084176,"NetSpring is a Cloud application platform-as-a-service that helps enterprises reach their peak of operational efficiency through quick, actionable insights from operational data systems. ",
1027,"New Enterprise Associates","","2855 Sand Hill Road","Menlo Park","CA",94025,37.419767,-122.213590,"",
833,"NexGenT","nexgent.com","2033 Gateway Pl #460","San Jose","CA",95110,37.371113,-121.925578,"NexGent is a great place to learn and build a solid foundation in real-world network engineering skills.",
849,"Nextgen Technologies","www.nextgentechinc.com","1735 N 1st St Suite 308","San Jose","CA",95112,37.368505,-121.915417,"Nextgen Technologies is the Forefront of Technology Innovation - From Idea to Implementation",
1028,"Nexus Venture Partners","","2200 Sand Hill Road","Menlo Park","CA",94025,37.422774,-122.199215,"",
850,"Nuance Communications","www.nuance.com","1198 E Arques Ave","Sunnyvale","CA",94085,37.379440,-121.997339,"Our innovations in voice, natural language understanding, reasoning and systems integration come together to create more human technology",
485,"Nuro","nuro.ai","1300 Terra Bella Ave #100","Mountain View","CA",94043,37.410376,-122.081143,"At Nuro, our mission is to accelerate the benefits of robotics for everyday life. Our first step is a self-driving vehicle designed for local goods transportation.",
961,"Nutanix","nutanix.com","1740 Technology Dr","San Jose","CA",95112,37.367681,-121.918126,"Have employees working remotely on any device in under an hour. Free yourself from the complexity and cost of legacy IT, and embrace the power of cloud. Your enterprise cloud journey starts here.",
962,"NVIDIA","nvidia.com","2741 County Hwy G4","Santa Clara","CA",95050,37.370837,-121.964022,"Nvidia Corporation, more commonly referred to as Nvidia, is an American technology company incorporated in Delaware and based in Santa Clara, California. It designs graphics processing units for the gaming and professional markets, as well as system on a chip units for the mobile computing and automotive market.",
492,"Onesignal","onesignal.com","411 Borel Ave #512","San Mateo","CA",94402,37.548326,-122.320274,"The world's leader for Mobile Push Notifications, Web Push, and In-App Messaging. Trusted by 600k businesses to send 4 billion Push Notifications per day.",
1030,"Onset Ventures","","2400 Sand Hill Road","Menlo Park","CA",94025,37.423485,-122.203901,"",
498,"Oracle","www.oracle.com","100 Oracle Pkwy","Redwood City","CA",94065,37.530705,-122.262420,"Oracle offers a comprehensive and fully integrated stack of cloud applications and platform services.",
1067,"OutreachCircle","outreachcircle.com","174 Pepper Dr","Los Altos","CA",94022,37.377091,-122.110261,"OutreachCircle is a relational organizing and supporter management platform for campaigns, causes and organizations – from fundraising to field.",
964,"Palantir","palantir.com","540 Emerson St","Palo Alto","CA",94301,37.443844,-122.162189,"Our Gotham and Foundry platforms use versioning technology so you can manage data like software engineers manage code.",
505,"Palo Alto Staffing","www.paloaltostaffing.com","2479 E Bayshore Rd #165","Palo Alto","CA",94303,37.448524,-122.118314,"Get a consultation today with Palo Alto Staffing, Silicon Valley's professional staffing agency - results are guaranteed.",
512,"PayPal","www.paypal.com","2211 N 1st St","San Jose","CA",95131,37.376851,-121.922733,"PayPal is the faster, safer way to send money, make an online payment, receive money or set up a merchant account.",
1069,"Planful","planful.com","555 Twin Dolphin Dr #400","Redwood City","CA",94065,37.520957,-122.256128,"Planful (formerly Host Analytics) is a leading financial planning and analysis (FP&A) cloud platform. Planful delivers a vision of Continuous Planning by accelerating the end-to-end FP&A process and fostering business-wide participation in agile planning and decision-making",
530,"Poshmark","poshmark.com","203 Redwood Shores Pkwy Floor 8","Redwood City","CA",94065,37.521035,-122.253951,"Poshmark is the #1 place to buy and sell fashion. Shop millions of closets across America—and sell yours too!",
539,"Proofpoint","proofpoint.com","892 Ross Dr","Sunnyvale","CA",94089,37.400617,-122.032115,"Proofpoint is a leading next-generation cybersecurity company that protects the way people work today.",
540,"Proteus Digital Health","www.proteus.com","2600 Bridge Pkwy","Redwood City","CA",94065,37.539077,-122.257280,"Welcome to Proteus Digital Health, a leading innovator spearheading the Digital Medicines revolution. Join our unique collection of innovative engineers, scientists, designers, developers, clinicians, and other digital health pioneers, and assist us with achieving our compelling vision, “Healthcare for Everyone, Everywhere.”",
545,"Qualys","qualys.com","919 E Hillsdale Blvd 4th Floor","Foster City","CA",94404,37.555726,-122.276719,"Qualys, Inc. helps your business automate the full spectrum of auditing, compliance and protection of your IT systems and web applications.",
549,"Quora","quora.com","650 Castro St #450","Mountain View","CA",94041,37.387912,-122.083125,"Quora is a place to gain and share knowledge. It's a platform to ask questions and connect with people who contribute unique insights and quality answers.",
550,"Qwilt","qwilt.com","275 Shoreline Dr # 510","Redwood City","CA",94065,37.524955,-122.257862,"Qwilt allows you to build and operate a new delivery layer at the true edge of your network, enabling service providers to create radical content and application",
563,"Red Oak Technologies","www.redoaktech.com","2001 Gateway Pl Suite 150w","San Jose","CA",95110,37.369715,-121.922733,"We are an established provider of comprehensive resourcing solutions ranging from startups to Fortune 500 companies.",
567,"Redpoint Ventures","www.redpoint.com","21 S Park St suite 100","San Francisco","CA",94107,37.781917,-122.393022,"We invest in people.",
1033,"Relay Ventures","","3000 Sand Hill Road","Menlo Park","CA",94025,37.423590,-122.221003,"",
967,"reputation.com","reputation.com","1001 Marshall St","Redwood City","CA",94063,37.487976,-122.224383,"Experience, scale and industry leadership. We invented the online reputation management category, and we continue to lead the charge with the only proven, unified ORM platform and innovative, customer-driven solutions.",
581,"RingCentral","www.ringcentral.com","20 Davis Dr","Belmont","CA",94002,37.510900,-122.306596,"RingCentral is the leading provider of cloud-based communications and collaboration solutions for small business and enterprise companies",
968,"Robinhood","robinhood.com","3200 Ash St","Palo Alto","CA",94306,37.422211,-122.137080,"Robinhood, a pioneer of commission-free investing, gives you more ways to make your money work harder.",
835,"Roblox","roblox.com","970 Park Pl","San Mateo","CA",94403,37.544412,-122.293699,"Roblox is a global platform that brings people together through play. ... Roblox. Play Roblox in our Android app! Millions of games by players like you. Play.",
1073,"Roku","roku.com","170 Knowles Dr","Los Gatos","CA",95032,37.261103,-121.961486,"Roku provides the simplest way to stream entertainment to your TV. On your terms. Access more than 500000+ movies and TV episodes across free and paid",
969,"Sandisk","sandisk.com","1001 Sandisk Dr","Milpitas","CA",95035,37.417533,-121.922480,"SanDisk is a brand of Western Digital for flash memory products, including memory cards and readers, USB flash drives, and solid-state drives.",
598,"SAP","sap.com","3410 Hillview Ave","Palo Alto","CA",94304,37.398759,-122.146484,"Get software and technology solutions from SAP, the leader in business applications. Run simple with the best in cloud, analytics, mobile and IT solutions.",
605,"Scalyr","scalyr.com","101 S San Mateo Dr 4th Floor","San Mateo","CA",94401,37.566047,-122.325402,"We built the observability platform we've always wished for. Scalyr is blazing-fast logs, traces and metrics for application monitoring and troubleshooting.",
1034,"Seagate","seagate.com","10200 S De Anza Blvd","Cupertino","CA",95014,37.320788,-122.031617,"For 40 years, Seagate has enabled exponential data growth with breakthrough hard drives, solid state drives, systems, and recovery services",
608,"Securly","securly.com","111 N Market St 4th floor","San Jose","CA",95113,37.337659,-121.894104,"Cloud-based web filtering and parental controls that work across schools and homes. Setup in minutes. Bullying & self-harm detection. Reports via Parent Portal.",
1158,"Sendbird","sendbird.com","400 1st Ave","San Mateo","CA",94401,37.567650,-122.322993,"Building connections in a digital world: Chat, voice and video API",
610,"Sendgrid","sendgrid.com","889 Winslow St","Redwood City","CA",94063,37.485417,-122.229213,"Delivering your transactional and marketing emails through the world's largest cloud-based email delivery platform. Send with confidence.",
886,"SentinelOne","sentinelone.com","605 Fairchild Dr #2234","Mountain View","CA",94043,37.402611,-122.049253,"Endpoint security software that defends every endpoint against every type of attack, at every stage in the threat lifecycle.",
1035,"Sequoia Capital","sequoiacap.com","3000 Sand Hill Road","Menlo Park","CA",94025,37.423590,-122.221003,"We help the daring build legendary companies from idea to IPO and beyond.",
1037,"Shasta Ventures","shastaventures.com","2440 Sand Hill Road","Menlo Park","CA",94025,37.422654,-122.203971,"Shasta is an early stage investor in enterprise, consumer, and emerging platform companies building products that change the way we live and work.",
614,"Shazam","shazam.com","2114 Broadway","Redwood City","CA",94063,37.486830,-122.228591,"Our mission is to help people recognize and engage with the world around them. Shazam is a mobile app that recognizes music and TV around you.",
620,"Shutterfly","shutterfly.com","2800 Bridge Pkwy","Redwood City","CA",94065,37.539416,-122.256659,"Create photo books, personalize photo cards & stationery, and share photos with family and friends at Shutterfly.com.",
621,"Sibly","sibly.co","2395 Broadway","Redwood City","CA",94063,37.486231,-122.230866,"Sibly is human, helpful, and always here. Our platform provides a text-based service that connects employees with helpful human coaches whenever, wherever.",
1038,"Sierra Ventures","","2884 Sand Hill Road","Menlo Park","CA",94025,37.421944,-122.215130,"",
624,"SignalFx","signalfx.com","60 E 3rd Ave Suite 225","San Mateo","CA",94401,37.563562,-122.324503,"SignalFx is the only real-time cloud monitoring platform for infrastructure, microservices, and applications.",
1039,"Silver Lake Partners","","2775 Sand Hill Road","Menlo Park","CA",94025,37.417814,-122.210348,"",
627,"Sizmek","sizmek.com","2000 Seaport Blvd","Redwood City","CA",94063,37.510734,-122.203471,"Sizmek, the largest independent buy-side advertising platform that creates impressions that inspire.",
637,"SmugMug","smugmug.com","67 E Evelyn Ave","Mountain View","CA",94041,37.389879,-122.067676,"Photos are a reflection of your experiences—what drives you, where you’ve been, where you’re going, who you love. SmugMug is a safe, beautiful home for all of it—your journey and your photos. Protect your photos and memories with a SmugMug site and give them a place to shine.",
639,"SnapLogic","snaplogic.com","1825 S Grant St","San Mateo","CA",94402,37.553927,-122.299989,"SnapLogic's iPaaS platform empowers enterprises by automating application, data and cloud integration. Reach digital business transformation with SnapLogic.",
641,"Snowflake Computing","snowflake.com","100 S Ellsworth Ave","San Mateo","CA",94401,37.566551,-122.325004,"Snowflake is the only data warehouse built for the cloud for all your data & all your users",
1092,"Social Capital","www.socialcapital.com","120 Hawthorne Ave","Palo Alto","CA",94301,37.446086,-122.167110,"Our mission is to advance humanity by solving the world's hardest problems. We partner with companies at every stage of their business, for as long as it takes.",
1041,"Sofinnova Ventures","","3000 Sand Hill Road","Menlo Park","CA",94025,37.423590,-122.221003,"",
972,"Space Systems Loral","sslmda.com","1076 E Meadow Cir","Palo Alto","CA",94303,37.429347,-122.108860,"Delivering Next-Generation Spacecraft and Communications Systems. SSL is a global leader in integrated space technologies, delivering advanced systems for communications, exploration, data gathering, and next-generation services.",
1093,"Spark Capital","www.sparkcapital.com","332 Pine St","San Francisco","CA",94104,37.792209,-122.401552,"FOUNDER. PRODUCT. VISION. We take risks on exceptional founders and the products they design.",
1078,"Sterling Communications","sterlingpr.com","750 University Ave","Los Gatos","CA",95032,37.238909,-121.973883,"Sterling Communications is Silicon Valley's creative PR agency. We use public relations, visual media, and content marketing to build powerful brands.",
1042,"Storm Ventures","stormventures.com","3000 Sand Hill Road Building 4 Suite 210","Menlo Park","CA",94025,37.423590,-122.221003,"Storm Ventures is a Silicon Valley based VC firm focused on Building Enterprise Leaders – as the first or early investor.  Storm’s current enterprise software investments include Algolia, AtScale, Digital Shadows, Engagio, Guidespark, MobileIron, Pipedrive, RedLock, Swiftstack and Talkdesk. Storm was the first or early investor in Airespace (Cisco), Cellfire (Catalina), Com2uS (KOSDAQ IPO), EchoSign (Adobe), Kidaro (Microsoft), iML (Taiwan IPO/Exar), Marketo (IPO/Vista), Metacloud (Cisco), Sandforce (LSI) and Sierra Monolithics (Semtech).",
672,"Sumo Logic","sumologic.com","305 Main St","Redwood City","CA",94063,37.492762,-122.227852,"Sumo Logic is industry's leading, secure, cloud-based service for logs & metrics management for modern apps, providing real-time analytics and insights.",
973,"SurveyMonkey","surveymonkey.com","101 Lytton Ave","Palo Alto","CA",94301,37.444478,-122.165316,"Use SurveyMonkey to drive your business forward by using our free online survey tool to capture the voices and opinions of the people who matter most to you.",
1076,"SVG Ventures","svgventures.com","750 University Ave #260","Los Gatos","CA",95032,37.238909,-121.973883,"SVG Ventures-THRIVE is the leading agri-food innovation ecosystem, comprised of top agriculture, food & technology corporations, universities and investors. With a community of over 2,500 startups from 90 countries, the THRIVE platform invests, accelerates and creates unparalleled access for entrepreneurs to scale globally.",
680,"Syllable.ai","syllable.ai","333 W El Camino Real","Sunnyvale","CA",94087,37.369399,-122.035872,"Healthcare communication technology using AI and NLP.",
681,"Symantec","symantec.com","350 Ellis Street","Mountain View","CA",94043,37.397614,-122.053924,"Symantec Corporation (NASDAQ: SYMC), the world’s leading cyber security company, helps organizations, governments and people secure their most important data wherever it lives. Organizations across the world look to Symantec for strategic, integrated solutions to defend against sophisticated attacks across endpoints, cloud and infrastructure",
974,"Synopsys","synopsys.com","690 E Middlefield Rd","Mountain View","CA",94043,37.394497,-122.050391,"Synopsys is an American electronic design automation company that focuses on silicon design and verification, silicon intellectual property and software security and quality",
862,"TalentSeer","talentseer.com","530 Lakeside Dr","Sunnyvale","Ca",94085,37.384261,-121.992675,"TalentSeer helps you recruit the right talent faster and smarter! Our mission is to enable the creation of cutting-edge technologies through the placement of sharpest talent.",
689,"Taos","taos.com","121 Daggett Dr","San Jose","CA",95134,37.395928,-121.931578,"Taos is your trusted advisor for any technology challenge. Discover why Taos is trusted by thousands of the world's best to solve technology problems.",
1077,"Tascent","tascent.com","475 Alberto Way","Los Gatos","CA",95032,37.229431,-121.971254,"Tascent Multimodal Biometric Systems and Technology for High Throughput and Mobile Identification and Enrollment.",
1084,"Tata Consultancy Services","tcs.com","5201 Great America Pkwy #522","Santa Clara","CA",95054,37.406306,-121.976493,"Tata Consultancy Services is a global leader in IT services, consulting & business solutions with a large network of innovation & delivery centers. Know more!",
699,"Tenable","www.tenable.com","75 E Santa Clara St","San Jose","CA",95113,37.337119,-121.889391,"Our Vision: To empower all organizations to understand and reduce their cyber risk across the modern attack surface.",
701,"Tesla","www.tesla.com","3500 Deer Creek Rd","Palo Alto","CA",94304,37.394838,-122.150389,"Tesla, Inc. is an American automotive and energy company based in Palo Alto, California. The company specializes in electric car manufacturing and, through its SolarCity subsidiary, solar panel manufacturing.",
1044,"The Blackstone Group","","2494 Sand Hill Road","Menlo Park","CA",94025,37.422068,-122.203026,"",
1045,"The Westly Group","","2200 Sand Hill Road","Menlo Park","CA",94025,37.422774,-122.199215,"",
716,"TIBCO Software","tibco.com","3307 Hillview Ave","Palo Alto","CA",94304,37.407268,-122.145009,"TIBCO Software is the leading independent provider of infrastructure software creating event-enabled enterprises to use on-premise or as part of cloud",
1047,"Trinity Ventures","","3000 Sand Hill Road Building 4 Suite 160","Menlo Park","CA",94025,37.423590,-122.221003,"",
1048,"TriplePoint Capital","triplepointcapital.com","2755 Sand Hill Road","Menlo Park","CA",94025,37.419515,-122.209543,"We serve venture capital-backed companies around the world and at every stage of development with our debt and equity financing solutions",
976,"TuneIn","tunein.com","210 King St","San Francisco","CA",94107,37.778010,-122.392530,"TuneIn empowers people to hear exactly what they love the moment they want it, and discover a universe of audio, all in one place. We combine the power of audio, design, and technology to bring together live sports, up-to-the-minute news, curated music, millions of podcasts, and over 120,000 streaming radio stations. We are audio fanatics working for fanatics, always pushing to deliver the world’s best listening experience.",
857,"Tynker","www.tynker.com","480 San Antonio Rd #100","Mountain View","CA",94040,37.404447,-122.112369,"Learn to code and mod Minecraft with Tynker's easy-to-learn, visual programming courses.",
1049,"U.S. Venture Partners","","2735 Sand Hill Road","Menlo Park","CA",94025,37.419632,-122.209057,"",
736,"Udacity","www.udacity.com","2440 W El Camino Real","Mountain View","CA",94040,37.399322,-122.107764,"Advance your career with online courses in programming, data science, artificial intelligence, digital marketing, and more. Built with industry leaders.",
917,"unitQ","unitq.com","300 S Ellsworth Ave","San Mateo","CA",94401,37.564618,-122.322962,"Keep your finger on the pulse of product quality. unitQ Monitor analyzes popular customer channels — including App Store reviews, Zendesk tickets, and social media — in over 100 languages to uncover potential issues with your product, in real time.",
1170,"Veev","www.veev.com","777 Bridgepointe Cir","San Mateo","CA",94404,37.562337,-122.285913,"At Veev, we’re reinventing the way homes are built and experienced while working together to solve housing shortages around the world.",
747,"Verkada","verkada.com","60 E 3rd Ave #300","San Mateo","CA",94401,37.563562,-122.324503,"Manage cameras from an easy-to-use platform and access footage remotely. Free 30-day trial. Simple, secure and scalable enterprise security camera system.",
754,"Virtusa","virtusa.com","6627 Dumbarton Cir","Fremont","CA",94555,37.546319,-122.064388,"Virtusa provides end-to-end digital transformation and information technology (IT) outsourcing services to Global 2000 companies.",
858,"Visa","usa.visa.com","900 Metro Center Blvd","Foster City","CA",94404,37.559665,-122.275934,"We are a global payments technology company working to enable consumers, businesses, banks and governments to use digital currency.",
757,"VMWare","www.vmware.com","3401 Hillview Ave","Palo Alto","CA",94304,37.402086,-122.144617,"VMware, a global leader in cloud infrastructure & digital workspace technology, accelerates digital transformation for evolving IT environments.",
759,"Volt Workforce Solutions","www.volt.com","2201 Walnut Ave #110","Fremont","CA",94538,37.555363,-121.975903,"Volt offers consultative solutions to ensure you have the qualified people you need, the processes to manage them effectively, and an outsourcing partner you",
765,"Walmart Labs","www.walmartlabs.com","860 W California Ave","Sunnyvale","CA",94086,37.381451,-122.036953,"At Walmart Labs, a line of code can change the way the world shops. Join our team of technologists and be on the forefront of a smarter future.",
769,"Wealthfront","wealthfront.com","900 Middlefield Rd","Redwood City","CA",94063,37.485152,-122.229612,"Wealthfront is an all-in-one solution that helps you build a data-driven financial plan for the life you want and automate your investments at a low cost.",
841,"WellPay","www.wellpay.care",,"San Mateo","CA",,37.562992,-122.325525,"Better Healthcare payments for everyone. A modern payment platform to pay in full or Pay Over Time.",
774,"WePay","go.wepay.com","350 Convention Way #200","Redwood City","CA",94063,37.493960,-122.227933,"WePay is an integrated payments provider for SaaS and crowdfunding platforms. Grow your revenue without friction or fraud.",
979,"WhatsApp","whatsapp.com","650 Castro St","Mountain View","CA",94041,37.387999,-122.082985,"Simple. Secure. Reliable messaging.  With WhatsApp, you'll get fast, simple, secure messaging and calling for free*, available on phones all over the world.",
1071,"Wiser Solutions","wiser.com","1730 S El Camino Real #500","San Mateo","CA",94402,37.551741,-122.314051,"Wiser Solutions simplifies and streamlines omnichannel retail data analysis so you know exactly what you need to do.",
1089,"Workato","www.workato.com","215 Castro St Suite 300","Mountain View","CA",94041,37.393498,-122.078907,"A single platform to integrate anything and automate everything.",
865,"WorkBoard","workboard.com","487 Seaport Ct #100","Redwood City","CA",94063,37.503720,-122.212355,"Execute for growth with software to set OKRs and FAST goals, measure transparently and automate business reviews.",
980,"Xilinx","xilinx.com","2050 Logic Dr","San Jose","CA",95124,37.252624,-121.933771,"Xilinx is the inventor of the FPGA, programmable SoCs, and now, the ACAP. Xilinx delivers the most dynamic processing technology in the industry.",
790,"Xoriant","xoriant.com","1248 Reamwood Ave","Sunnyvale","CA",94089,37.404943,-121.987639,"Xoriant, a product engineering and technology services company, helps unicorn start-ups and large enterprise software companies to outperform the competition.",
981,"Yahoo","yahoo.com","701 1st Ave","Sunnyvale","CA",94089,37.417181,-122.025012,"News, email and search are just the beginning. Discover more every day. Find your yodel.",
796,"Yodlee","yodlee.com","3600 Bridge Pkwy Suite 200","Redwood City","CA",94065,37.537298,-122.254532,"Build and transform financial apps and services with access to financial data through our APIs and digital solutions for banks, developers, and innovators.",
982,"YouTube","youtube.com","901 Cherry Ave","San Bruno","CA",94066,37.628293,-122.426523,"Enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on YouTube.",
1176,"Yummly","www.yummly.com","3101 Park Blvd","Palo Alto","CA",94306,37.425248,-122.136504,"The smart cooking sidekick that learns what you like and customizes the experience to your personal tastes, nutritional needs, skill level, and more.",
798,"Zazzle","zazzle.com","1800 Seaport Blvd","Redwood City","CA",94063,37.510980,-122.201431,"From cool t-shirts to custom mugs to DIY invitations, Zazzle is the place to unleash your creative side. Shop for, or design, amazing products today!",
807,"Zicasso","zicasso.com","1580 W El Camino Real STE 14","Mountain View","CA",94040,37.390265,-122.092123,"Top travel agents compete to customize your trip.",
842,"Zipcar","zipcar.com","15 N Ellsworth Ave suite 100","San Mateo","CA",94401,37.567466,-122.325692,"Zipcar is the world's largest car sharing and car club service. We are an alternative to traditional car rental and car ownership.",
983,"Zscaler","zscaler.com","100 Rose Orchard Way","San Jose","CA",95134,37.415951,-121.947837,"Zscaler is revolutionizing cloud security by empowering organizations to embrace cloud efficiency, intelligence, and agility—securely.",
811,"Zume Pizza","zumepizza.com","250 Polaris Ave","Mountain View","CA",94043,37.399147,-122.084199,"Order delicious artisan thin-crust pizza and have it delivered hot and fast! Order online or through our Zume Pizza app to view the menu, track orders online",
813,"Zuora","zuora.com","3050 S Delaware St #301","San Mateo","CA",94403,37.540405,-122.298993,"Zuora creates cloud-based software on a subscription basis that enables any company in any industry to successfully launch, manage, and transform into a subscription business.",
